,Character,movie_number,spacy_tokens,identified_names,character_counts
6938,McGonagall,film 1,slytherin,Helga Hufflepuff,1
6939,McGonagall,film 1,slytherin,Hermione Jean Granger,1
6940,McGonagall,film 1,slytherin,James Potter,4
6941,McGonagall,film 1,slytherin,James Sirius Potter,4
6942,McGonagall,film 1,slytherin,Lily J. Potter,4
6943,McGonagall,film 1,slytherin,Lucius Malfoy,2
6944,McGonagall,film 1,slytherin,Molly Weasley,2
6945,McGonagall,film 1,slytherin,Narcissa Malfoy,2
6946,McGonagall,film 1,slytherin,Nicholas de Mimsy-Porpington,2
6947,McGonagall,film 1,slytherin,Oliver Wood,3
6948,McGonagall,film 1,slytherin,Percy Ignatius Weasley,2
6949,McGonagall,film 1,slytherin,Quirinus Quirrell,1
6950,McGonagall,film 1,slytherin,Ronald Bilius Weasley,2
6951,McGonagall,film 1,slytherin,Rowena Ravenclaw,1
6952,McGonagall,film 1,slytherin,Rubeus Hagrid,1
6953,McGonagall,film 1,slytherin,Salazar Slytherin,1
6954,McGonagall,film 1,slytherin,Scorpius Hyperion Malfoy,2
6955,McGonagall,film 1,slytherin,Susan Bones,1
6956,McGonagall,film 1,susan,Aberforth Dumbledore,2
6957,McGonagall,film 1,susan,Albus Percival Wulfric Brian Dumbledore,3
6958,McGonagall,film 1,susan,Albus Severus Potter,5
6959,McGonagall,film 1,susan,Arthur Weasley,2
6960,McGonagall,film 1,susan,Bill William Arthur Weasley,2
6961,McGonagall,film 1,susan,Charles Weasley,2
6962,McGonagall,film 1,susan,Draco Malfoy,2
6963,McGonagall,film 1,susan,Edgar Bones,1
6964,McGonagall,film 1,susan,Fred Weasley,2
6965,McGonagall,film 1,susan,George Weasley,2
6966,McGonagall,film 1,susan,Ginevra Ginny Molly Weasley,2
6967,McGonagall,film 1,susan,Godric Gryffindor,1
6968,McGonagall,film 1,susan,Harry James Potter,4
6969,McGonagall,film 1,susan,Helena Ravenclaw,1
6970,McGonagall,film 1,susan,Helga Hufflepuff,1
6971,McGonagall,film 1,susan,Hermione Jean Granger,1
6972,McGonagall,film 1,susan,James Potter,4
6973,McGonagall,film 1,susan,James Sirius Potter,4
6974,McGonagall,film 1,susan,Lily J. Potter,4
6975,McGonagall,film 1,susan,Lucius Malfoy,2
6976,McGonagall,film 1,susan,Molly Weasley,2
6977,McGonagall,film 1,susan,Narcissa Malfoy,2
6978,McGonagall,film 1,susan,Nicholas de Mimsy-Porpington,2
6979,McGonagall,film 1,susan,Oliver Wood,3
6980,McGonagall,film 1,susan,Percy Ignatius Weasley,2
6981,McGonagall,film 1,susan,Quirinus Quirrell,1
6982,McGonagall,film 1,susan,Ronald Bilius Weasley,2
6983,McGonagall,film 1,susan,Rowena Ravenclaw,1
6984,McGonagall,film 1,susan,Rubeus Hagrid,1
6985,McGonagall,film 1,susan,Salazar Slytherin,1
6986,McGonagall,film 1,susan,Scorpius Hyperion Malfoy,2
6987,McGonagall,film 1,susan,Susan Bones,1
6988,McGonagall,film 1,weasley,Aberforth Dumbledore,4
6989,McGonagall,film 1,weasley,Albus Percival Wulfric Brian Dumbledore,6
6990,McGonagall,film 1,weasley,Albus Severus Potter,10
6991,McGonagall,film 1,weasley,Arthur Weasley,4
6992,McGonagall,film 1,weasley,Bill William Arthur Weasley,4
6993,McGonagall,film 1,weasley,Charles Weasley,4
6994,McGonagall,film 1,weasley,Draco Malfoy,4
6995,McGonagall,film 1,weasley,Edgar Bones,2
6996,McGonagall,film 1,weasley,Fred Weasley,4
6997,McGonagall,film 1,weasley,George Weasley,4
6998,McGonagall,film 1,weasley,Ginevra Ginny Molly Weasley,4
6999,McGonagall,film 1,weasley,Godric Gryffindor,2
7000,McGonagall,film 1,weasley,Harry James Potter,8
7001,McGonagall,film 1,weasley,Helena Ravenclaw,2
7002,McGonagall,film 1,weasley,Helga Hufflepuff,2
7003,McGonagall,film 1,weasley,Hermione Jean Granger,2
7004,McGonagall,film 1,weasley,James Potter,8
7005,McGonagall,film 1,weasley,James Sirius Potter,8
7006,McGonagall,film 1,weasley,Lily J. Potter,8
7007,McGonagall,film 1,weasley,Lucius Malfoy,4
7008,McGonagall,film 1,weasley,Molly Weasley,4
7009,McGonagall,film 1,weasley,Narcissa Malfoy,4
7010,McGonagall,film 1,weasley,Nicholas de Mimsy-Porpington,4
7011,McGonagall,film 1,weasley,Oliver Wood,6
7012,McGonagall,film 1,weasley,Percy Ignatius Weasley,4
7013,McGonagall,film 1,weasley,Quirinus Quirrell,2
7014,McGonagall,film 1,weasley,Ronald Bilius Weasley,4
7015,McGonagall,film 1,weasley,Rowena Ravenclaw,2
7016,McGonagall,film 1,weasley,Rubeus Hagrid,2
7017,McGonagall,film 1,weasley,Salazar Slytherin,2
7018,McGonagall,film 1,weasley,Scorpius Hyperion Malfoy,4
7019,McGonagall,film 1,weasley,Susan Bones,2
7020,McGonagall,film 1,wood,Aberforth Dumbledore,6
7021,McGonagall,film 1,wood,Albus Percival Wulfric Brian Dumbledore,9
7022,McGonagall,film 1,wood,Albus Severus Potter,15
7023,McGonagall,film 1,wood,Arthur Weasley,6
7024,McGonagall,film 1,wood,Bill William Arthur Weasley,6
7025,McGonagall,film 1,wood,Charles Weasley,6
7026,McGonagall,film 1,wood,Draco Malfoy,6
7027,McGonagall,film 1,wood,Edgar Bones,3
7028,McGonagall,film 1,wood,Fred Weasley,6
7029,McGonagall,film 1,wood,George Weasley,6
7030,McGonagall,film 1,wood,Ginevra Ginny Molly Weasley,6
7031,McGonagall,film 1,wood,Godric Gryffindor,3
7032,McGonagall,film 1,wood,Harry James Potter,12
7033,McGonagall,film 1,wood,Helena Ravenclaw,3
7034,McGonagall,film 1,wood,Helga Hufflepuff,3
7035,McGonagall,film 1,wood,Hermione Jean Granger,3
7036,McGonagall,film 1,wood,James Potter,12
7037,McGonagall,film 1,wood,James Sirius Potter,12
7038,McGonagall,film 1,wood,Lily J. Potter,12
7039,McGonagall,film 1,wood,Lucius Malfoy,6
7040,McGonagall,film 1,wood,Molly Weasley,6
7041,McGonagall,film 1,wood,Narcissa Malfoy,6
7042,McGonagall,film 1,wood,Nicholas de Mimsy-Porpington,6
7043,McGonagall,film 1,wood,Oliver Wood,9
7044,McGonagall,film 1,wood,Percy Ignatius Weasley,6
7045,McGonagall,film 1,wood,Quirinus Quirrell,3
7046,McGonagall,film 1,wood,Ronald Bilius Weasley,6
7047,McGonagall,film 1,wood,Rowena Ravenclaw,3
7048,McGonagall,film 1,wood,Rubeus Hagrid,3
7049,McGonagall,film 1,wood,Salazar Slytherin,3
7050,McGonagall,film 1,wood,Scorpius Hyperion Malfoy,6
7051,McGonagall,film 1,wood,Susan Bones,3
7052,McGonagall ,film 1,granger,Hermione Jean Granger,1
7053,McGonagall ,film 1,granger,Nicholas de Mimsy-Porpington,1
7054,McGonagall  ,film 1,dumbledore,Aberforth Dumbledore,1
7055,McGonagall  ,film 1,dumbledore,Albus Percival Wulfric Brian Dumbledore,1
7056,McGonagall  ,film 1,dumbledore,Godric Gryffindor,1
7057,McGonagall  ,film 1,dumbledore,Hermione Jean Granger,1
7058,McGonagall  ,film 1,dumbledore,Nicholas de Mimsy-Porpington,3
7059,McGonagall  ,film 1,granger,Aberforth Dumbledore,1
7060,McGonagall  ,film 1,granger,Albus Percival Wulfric Brian Dumbledore,1
7061,McGonagall  ,film 1,granger,Godric Gryffindor,1
7062,McGonagall  ,film 1,granger,Hermione Jean Granger,1
7063,McGonagall  ,film 1,granger,Nicholas de Mimsy-Porpington,3
7064,McGonagall  ,film 1,gryffindor,Aberforth Dumbledore,1
7065,McGonagall  ,film 1,gryffindor,Albus Percival Wulfric Brian Dumbledore,1
7066,McGonagall  ,film 1,gryffindor,Godric Gryffindor,1
7067,McGonagall  ,film 1,gryffindor,Hermione Jean Granger,1
7068,McGonagall  ,film 1,gryffindor,Nicholas de Mimsy-Porpington,3
7069,Mrs. Weasley,film 1,fred,Fred Weasley,1
7070,Mrs. Weasley,film 1,fred,George Weasley,1
7071,Mrs. Weasley,film 1,fred,Nicholas de Mimsy-Porpington,1
7072,Mrs. Weasley,film 1,fred,Percy Ignatius Weasley,1
7073,Mrs. Weasley,film 1,george,Fred Weasley,1
7074,Mrs. Weasley,film 1,george,George Weasley,1
7075,Mrs. Weasley,film 1,george,Nicholas de Mimsy-Porpington,1
7076,Mrs. Weasley,film 1,george,Percy Ignatius Weasley,1
7077,Mrs. Weasley,film 1,percy,Fred Weasley,1
7078,Mrs. Weasley,film 1,percy,George Weasley,1
7079,Mrs. Weasley,film 1,percy,Nicholas de Mimsy-Porpington,1
7080,Mrs. Weasley,film 1,percy,Percy Ignatius Weasley,1
7081,NEVILLE,film 2,harry,Harry James Potter,4
7082,NEVILLE,film 2,harry,Hermione Jean Granger,2
7083,NEVILLE,film 2,hermione,Harry James Potter,2
7084,NEVILLE,film 2,hermione,Hermione Jean Granger,1
7085,NEVILLE,film 3,harry,Harry James Potter,1
7086,NEVILLE,film 3,harry,Severus Snape,2
7087,NEVILLE,film 3,snape,Harry James Potter,2
7088,NEVILLE,film 3,snape,Severus Snape,4
7089,Neville,film 1,bloody,Padma Patil,1
7090,Neville,film 1,bloody,Parvati Patil,1
7091,Neville,film 1,parvati,Padma Patil,1
7092,Neville,film 1,parvati,Parvati Patil,1
7093,Neville,film 1,patil,Padma Patil,1
7094,Neville,film 1,patil,Parvati Patil,1
7095,Neville  ,film 1,gryffindor,Godric Gryffindor,1
7096,OIiver  ,film 1,harry,Harry James Potter,1
7097,Oliver  ,film 1,potter,Albus Severus Potter,4
7098,Oliver  ,film 1,potter,Harry James Potter,4
7099,Oliver  ,film 1,potter,James Potter,4
7100,Oliver  ,film 1,potter,James Sirius Potter,4
7101,Oliver  ,film 1,potter,Lily J. Potter,4
7102,Oliver  ,film 1,potter,Nicholas de Mimsy-Porpington,2
7103,Ollivander,film 1,potter,Albus Severus Potter,9
7104,Ollivander,film 1,potter,Harry James Potter,9
7105,Ollivander,film 1,potter,James Potter,9
7106,Ollivander,film 1,potter,James Sirius Potter,9
7107,Ollivander,film 1,potter,Lily J. Potter,9
7108,Ollivander,film 1,potter,Nicholas de Mimsy-Porpington,15
7109,PANSY PARKINSON,film 3,draco,Draco Malfoy,1
7110,PERCY,film 2,malfoy,Draco Malfoy,1
7111,PERCY,film 2,malfoy,Lucius Malfoy,1
7112,PERCY,film 2,malfoy,Narcissa Malfoy,1
7113,PERCY,film 2,malfoy,Nicholas de Mimsy-Porpington,2
7114,PERCY,film 2,malfoy,Scorpius Hyperion Malfoy,1
7115,PERCY ,film 2,harry,Harry James Potter,1
7116,PETTIGREW,film 3,harry,Edward Remus Lupin,1
7117,PETTIGREW,film 3,harry,Harry James Potter,3
7118,PETTIGREW,film 3,harry,James Potter,2
7119,PETTIGREW,film 3,harry,James Sirius Potter,4
7120,PETTIGREW,film 3,harry,Nicholas de Mimsy-Porpington,3
7121,PETTIGREW,film 3,harry,Remus John Lupin,1
7122,PETTIGREW,film 3,harry,Sirius Black,2
7123,PETTIGREW,film 3,james,Edward Remus Lupin,2
7124,PETTIGREW,film 3,james,Harry James Potter,6
7125,PETTIGREW,film 3,james,James Potter,4
7126,PETTIGREW,film 3,james,James Sirius Potter,8
7127,PETTIGREW,film 3,james,Nicholas de Mimsy-Porpington,6
7128,PETTIGREW,film 3,james,Remus John Lupin,2
7129,PETTIGREW,film 3,james,Sirius Black,4
7130,PETTIGREW,film 3,remus,Edward Remus Lupin,1
7131,PETTIGREW,film 3,remus,Harry James Potter,3
7132,PETTIGREW,film 3,remus,James Potter,2
7133,PETTIGREW,film 3,remus,James Sirius Potter,4
7134,PETTIGREW,film 3,remus,Nicholas de Mimsy-Porpington,3
7135,PETTIGREW,film 3,remus,Remus John Lupin,1
7136,PETTIGREW,film 3,remus,Sirius Black,2
7137,PETTIGREW,film 3,sirius,Edward Remus Lupin,2
7138,PETTIGREW,film 3,sirius,Harry James Potter,6
7139,PETTIGREW,film 3,sirius,James Potter,4
7140,PETTIGREW,film 3,sirius,James Sirius Potter,8
7141,PETTIGREW,film 3,sirius,Nicholas de Mimsy-Porpington,6
7142,PETTIGREW,film 3,sirius,Remus John Lupin,2
7143,PETTIGREW,film 3,sirius,Sirius Black,4
7144,PETUNIA,film 2,vernon,Vernon Dursley,1
7145,PHOTOGRAPHER,film 2,harry,Albus Severus Potter,1
7146,PHOTOGRAPHER,film 2,harry,Harry James Potter,1
7147,PHOTOGRAPHER,film 2,harry,James Potter,1
7148,PHOTOGRAPHER,film 2,harry,James Sirius Potter,1
7149,PHOTOGRAPHER,film 2,harry,Lily J. Potter,1
7150,PHOTOGRAPHER,film 2,potter,Albus Severus Potter,1
7151,PHOTOGRAPHER,film 2,potter,Harry James Potter,1
7152,PHOTOGRAPHER,film 2,potter,James Potter,1
7153,PHOTOGRAPHER,film 2,potter,James Sirius Potter,1
7154,PHOTOGRAPHER,film 2,potter,Lily J. Potter,1
7155,PROFESSOR SPROUT,film 2,granger,Alice Longbottom,1
7156,PROFESSOR SPROUT,film 2,granger,Frank Longbottom,1
7157,PROFESSOR SPROUT,film 2,granger,Godric Gryffindor,1
7158,PROFESSOR SPROUT,film 2,granger,Hermione Jean Granger,1
7159,PROFESSOR SPROUT,film 2,granger,Neville Longbottom,1
7160,PROFESSOR SPROUT,film 2,granger,Pomona Sprout,1
7161,PROFESSOR SPROUT,film 2,gryffindor,Alice Longbottom,1
7162,PROFESSOR SPROUT,film 2,gryffindor,Frank Longbottom,1
7163,PROFESSOR SPROUT,film 2,gryffindor,Godric Gryffindor,1
7164,PROFESSOR SPROUT,film 2,gryffindor,Hermione Jean Granger,1
7165,PROFESSOR SPROUT,film 2,gryffindor,Neville Longbottom,1
7166,PROFESSOR SPROUT,film 2,gryffindor,Pomona Sprout,1
7167,PROFESSOR SPROUT,film 2,longbottom,Alice Longbottom,1
7168,PROFESSOR SPROUT,film 2,longbottom,Frank Longbottom,1
7169,PROFESSOR SPROUT,film 2,longbottom,Godric Gryffindor,1
7170,PROFESSOR SPROUT,film 2,longbottom,Hermione Jean Granger,1
7171,PROFESSOR SPROUT,film 2,longbottom,Neville Longbottom,1
7172,PROFESSOR SPROUT,film 2,longbottom,Pomona Sprout,1
7173,PROFESSOR SPROUT,film 2,sprout,Alice Longbottom,1
7174,PROFESSOR SPROUT,film 2,sprout,Frank Longbottom,1
7175,PROFESSOR SPROUT,film 2,sprout,Godric Gryffindor,1
7176,PROFESSOR SPROUT,film 2,sprout,Hermione Jean Granger,1
7177,PROFESSOR SPROUT,film 2,sprout,Neville Longbottom,1
7178,PROFESSOR SPROUT,film 2,sprout,Pomona Sprout,1
7179,Percy,film 1,gryffindor,Draco Malfoy,1
7180,Percy,film 1,gryffindor,Godric Gryffindor,2
7181,Percy,film 1,gryffindor,Nicholas de Mimsy-Porpington,1
7182,Percy,film 1,gryffindor,Quirinus Quirrell,1
7183,Percy,film 1,gryffindor,Salazar Slytherin,1
7184,Percy,film 1,gryffindor,Severus Snape,1
7185,Percy,film 1,nicholas,Draco Malfoy,1
7186,Percy,film 1,nicholas,Godric Gryffindor,2
7187,Percy,film 1,nicholas,Nicholas de Mimsy-Porpington,1
7188,Percy,film 1,nicholas,Quirinus Quirrell,1
7189,Percy,film 1,nicholas,Salazar Slytherin,1
7190,Percy,film 1,nicholas,Severus Snape,1
7191,Percy,film 1,quirrell,Draco Malfoy,1
7192,Percy,film 1,quirrell,Godric Gryffindor,2
7193,Percy,film 1,quirrell,Nicholas de Mimsy-Porpington,1
7194,Percy,film 1,quirrell,Quirinus Quirrell,1
7195,Percy,film 1,quirrell,Salazar Slytherin,1
7196,Percy,film 1,quirrell,Severus Snape,1
7197,Percy,film 1,slytherin,Draco Malfoy,1
7198,Percy,film 1,slytherin,Godric Gryffindor,2
7199,Percy,film 1,slytherin,Nicholas de Mimsy-Porpington,1
7200,Percy,film 1,slytherin,Quirinus Quirrell,1
7201,Percy,film 1,slytherin,Salazar Slytherin,1
7202,Percy,film 1,slytherin,Severus Snape,1
7203,Percy,film 1,snape,Draco Malfoy,1
7204,Percy,film 1,snape,Godric Gryffindor,2
7205,Percy,film 1,snape,Nicholas de Mimsy-Porpington,1
7206,Percy,film 1,snape,Quirinus Quirrell,1
7207,Percy,film 1,snape,Salazar Slytherin,1
7208,Percy,film 1,snape,Severus Snape,1
7209,Petunia,film 1,dudley,Albus Severus Potter,1
7210,Petunia,film 1,dudley,Dudley Dursley,1
7211,Petunia,film 1,dudley,Harry James Potter,1
7212,Petunia,film 1,dudley,James Potter,1
7213,Petunia,film 1,dudley,James Sirius Potter,1
7214,Petunia,film 1,dudley,Lily J. Potter,1
7215,Petunia,film 1,dudley,Nicholas de Mimsy-Porpington,4
7216,Petunia,film 1,dudley,Vernon Dursley,1
7217,Petunia,film 1,potter,Albus Severus Potter,1
7218,Petunia,film 1,potter,Dudley Dursley,1
7219,Petunia,film 1,potter,Harry James Potter,1
7220,Petunia,film 1,potter,James Potter,1
7221,Petunia,film 1,potter,James Sirius Potter,1
7222,Petunia,film 1,potter,Lily J. Potter,1
7223,Petunia,film 1,potter,Nicholas de Mimsy-Porpington,4
7224,Petunia,film 1,potter,Vernon Dursley,1
7225,Petunia,film 1,vernon,Albus Severus Potter,1
7226,Petunia,film 1,vernon,Dudley Dursley,1
7227,Petunia,film 1,vernon,Harry James Potter,1
7228,Petunia,film 1,vernon,James Potter,1
7229,Petunia,film 1,vernon,James Sirius Potter,1
7230,Petunia,film 1,vernon,Lily J. Potter,1
7231,Petunia,film 1,vernon,Nicholas de Mimsy-Porpington,4
7232,Petunia,film 1,vernon,Vernon Dursley,1
7233,Quirrell,film 1,harry,Albus Severus Potter,2
7234,Quirrell,film 1,harry,Harry James Potter,2
7235,Quirrell,film 1,harry,James Potter,2
7236,Quirrell,film 1,harry,James Sirius Potter,2
7237,Quirrell,film 1,harry,Lily J. Potter,2
7238,Quirrell,film 1,potter,Albus Severus Potter,4
7239,Quirrell,film 1,potter,Harry James Potter,4
7240,Quirrell,film 1,potter,James Potter,4
7241,Quirrell,film 1,potter,James Sirius Potter,4
7242,Quirrell,film 1,potter,Lily J. Potter,4
7243,Quirrell ,film 1,quirrell,Quirinus Quirrell,1
7244,Quirrell  ,film 1,potter,Albus Severus Potter,6
7245,Quirrell  ,film 1,potter,Harry James Potter,4
7246,Quirrell  ,film 1,potter,James Potter,4
7247,Quirrell  ,film 1,potter,James Sirius Potter,4
7248,Quirrell  ,film 1,potter,Lily J. Potter,4
7249,Quirrell  ,film 1,potter,Nicholas de Mimsy-Porpington,8
7250,Quirrell  ,film 1,potter,Severus Snape,8
7251,Quirrell  ,film 1,severus,Albus Severus Potter,3
7252,Quirrell  ,film 1,severus,Harry James Potter,2
7253,Quirrell  ,film 1,severus,James Potter,2
7254,Quirrell  ,film 1,severus,James Sirius Potter,2
7255,Quirrell  ,film 1,severus,Lily J. Potter,2
7256,Quirrell  ,film 1,severus,Nicholas de Mimsy-Porpington,4
7257,Quirrell  ,film 1,severus,Severus Snape,4
7258,Quirrell  ,film 1,snape,Albus Severus Potter,9
7259,Quirrell  ,film 1,snape,Harry James Potter,6
7260,Quirrell  ,film 1,snape,James Potter,6
7261,Quirrell  ,film 1,snape,James Sirius Potter,6
7262,Quirrell  ,film 1,snape,Lily J. Potter,6
7263,Quirrell  ,film 1,snape,Nicholas de Mimsy-Porpington,12
7264,Quirrell  ,film 1,snape,Severus Snape,12
7265,RON,film 2,bloody,Aberforth Dumbledore,4
7266,RON,film 2,bloody,Albus Percival Wulfric Brian Dumbledore,4
7267,RON,film 2,bloody,Arthur Weasley,4
7268,RON,film 2,bloody,Bill William Arthur Weasley,4
7269,RON,film 2,bloody,Bloody Baron,16
7270,RON,film 2,bloody,Charles Weasley,4
7271,RON,film 2,bloody,Cornelius Oswald Fudge,4
7272,RON,film 2,bloody,Draco Malfoy,16
7273,RON,film 2,bloody,Fred Weasley,4
7274,RON,film 2,bloody,George Weasley,4
7275,RON,film 2,bloody,Gilderoy Lockhart,4
7276,RON,film 2,bloody,Ginevra Ginny Molly Weasley,8
7277,RON,film 2,bloody,Gregory Goyle,8
7278,RON,film 2,bloody,Harry James Potter,56
7279,RON,film 2,bloody,Hermione Jean Granger,20
7280,RON,film 2,bloody,Lucius Malfoy,12
7281,RON,film 2,bloody,Minerva McGonagall,4
7282,RON,film 2,bloody,Molly Weasley,4
7283,RON,film 2,bloody,Myrtle Elizabeth Warren Moaning Myrtle,8
7284,RON,film 2,bloody,Narcissa Malfoy,12
7285,RON,film 2,bloody,Nicholas de Mimsy-Porpington,24
7286,RON,film 2,bloody,Percy Ignatius Weasley,4
7287,RON,film 2,bloody,Ronald Bilius Weasley,4
7288,RON,film 2,bloody,Rubeus Hagrid,12
7289,RON,film 2,bloody,Scorpius Hyperion Malfoy,12
7290,RON,film 2,bloody,Severus Snape,4
7291,RON,film 2,bloody,Tom Marvolo Riddle,4
7292,RON,film 2,bloody,Vincent Crabbe,12
7293,RON,film 2,cornelius,Aberforth Dumbledore,1
7294,RON,film 2,cornelius,Albus Percival Wulfric Brian Dumbledore,1
7295,RON,film 2,cornelius,Arthur Weasley,1
7296,RON,film 2,cornelius,Bill William Arthur Weasley,1
7297,RON,film 2,cornelius,Bloody Baron,4
7298,RON,film 2,cornelius,Charles Weasley,1
7299,RON,film 2,cornelius,Cornelius Oswald Fudge,1
7300,RON,film 2,cornelius,Draco Malfoy,4
7301,RON,film 2,cornelius,Fred Weasley,1
7302,RON,film 2,cornelius,George Weasley,1
7303,RON,film 2,cornelius,Gilderoy Lockhart,1
7304,RON,film 2,cornelius,Ginevra Ginny Molly Weasley,2
7305,RON,film 2,cornelius,Gregory Goyle,2
7306,RON,film 2,cornelius,Harry James Potter,14
7307,RON,film 2,cornelius,Hermione Jean Granger,5
7308,RON,film 2,cornelius,Lucius Malfoy,3
7309,RON,film 2,cornelius,Minerva McGonagall,1
7310,RON,film 2,cornelius,Molly Weasley,1
7311,RON,film 2,cornelius,Myrtle Elizabeth Warren Moaning Myrtle,2
7312,RON,film 2,cornelius,Narcissa Malfoy,3
7313,RON,film 2,cornelius,Nicholas de Mimsy-Porpington,6
7314,RON,film 2,cornelius,Percy Ignatius Weasley,1
7315,RON,film 2,cornelius,Ronald Bilius Weasley,1
7316,RON,film 2,cornelius,Rubeus Hagrid,3
7317,RON,film 2,cornelius,Scorpius Hyperion Malfoy,3
7318,RON,film 2,cornelius,Severus Snape,1
7319,RON,film 2,cornelius,Tom Marvolo Riddle,1
7320,RON,film 2,cornelius,Vincent Crabbe,3
7321,RON,film 2,crabbe,Aberforth Dumbledore,3
7322,RON,film 2,crabbe,Albus Percival Wulfric Brian Dumbledore,3
7323,RON,film 2,crabbe,Arthur Weasley,3
7324,RON,film 2,crabbe,Bill William Arthur Weasley,3
7325,RON,film 2,crabbe,Bloody Baron,12
7326,RON,film 2,crabbe,Charles Weasley,3
7327,RON,film 2,crabbe,Cornelius Oswald Fudge,3
7328,RON,film 2,crabbe,Draco Malfoy,12
7329,RON,film 2,crabbe,Fred Weasley,3
7330,RON,film 2,crabbe,George Weasley,3
7331,RON,film 2,crabbe,Gilderoy Lockhart,3
7332,RON,film 2,crabbe,Ginevra Ginny Molly Weasley,6
7333,RON,film 2,crabbe,Gregory Goyle,6
7334,RON,film 2,crabbe,Harry James Potter,42
7335,RON,film 2,crabbe,Hermione Jean Granger,15
7336,RON,film 2,crabbe,Lucius Malfoy,9
7337,RON,film 2,crabbe,Minerva McGonagall,3
7338,RON,film 2,crabbe,Molly Weasley,3
7339,RON,film 2,crabbe,Myrtle Elizabeth Warren Moaning Myrtle,6
7340,RON,film 2,crabbe,Narcissa Malfoy,9
7341,RON,film 2,crabbe,Nicholas de Mimsy-Porpington,18
7342,RON,film 2,crabbe,Percy Ignatius Weasley,3
7343,RON,film 2,crabbe,Ronald Bilius Weasley,3
7344,RON,film 2,crabbe,Rubeus Hagrid,9
7345,RON,film 2,crabbe,Scorpius Hyperion Malfoy,9
7346,RON,film 2,crabbe,Severus Snape,3
7347,RON,film 2,crabbe,Tom Marvolo Riddle,3
7348,RON,film 2,crabbe,Vincent Crabbe,9
7349,RON,film 2,draco,Aberforth Dumbledore,1
7350,RON,film 2,draco,Albus Percival Wulfric Brian Dumbledore,1
7351,RON,film 2,draco,Arthur Weasley,1
7352,RON,film 2,draco,Bill William Arthur Weasley,1
7353,RON,film 2,draco,Bloody Baron,4
7354,RON,film 2,draco,Charles Weasley,1
7355,RON,film 2,draco,Cornelius Oswald Fudge,1
7356,RON,film 2,draco,Draco Malfoy,4
7357,RON,film 2,draco,Fred Weasley,1
7358,RON,film 2,draco,George Weasley,1
7359,RON,film 2,draco,Gilderoy Lockhart,1
7360,RON,film 2,draco,Ginevra Ginny Molly Weasley,2
7361,RON,film 2,draco,Gregory Goyle,2
7362,RON,film 2,draco,Harry James Potter,14
